"TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","G","SG","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","TA_1_1_4","VPD","T_SONIC","T_SONIC_SIGMA","PBLH","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","P"
202504080300,202504080330,423.9151,1.84986,3.016199,0.2880735,-2.388798,8,-12.63506,8,-0.01834512,8,70.61225,8,-146.7492,14.9476,66.27163,182.9003,94.23806,71.32347,28.02798,3.414804,5.713834,0.2529671,-0.1508774,0.06676096,7,-17.19363,3.210041,0.5462852,0,1.171921,0,0.2304434,84.63122,9.358614,21.75274,-11.65475,10.89996,19.83032,-11.58705,9.10239,28.29543,-8.452571,9.311214,10.62821,11.17205,1.81461,1756.127,8.612176,7.779123,4.133957,6.569062,0,-78.94758,-3.306451,1.337125,274.0865,348.3905,0
202504080330,202504080400,424.4788,0.7733599,2.562037,0.143579,1.208165,7,13.60467,7,0.01981597,7,-42.44438,7,-140.0599,5.745041,41.71932,1907.242,201.6298,118.993,2.709229,3.58982,6.924686,0.1966099,0.1915291,0.03987334,4,13.54431,3.518306,0.7576523,0,0.6938094,1.490116e-08,0.2486955,84.65494,12.68762,14.63877,-13.63158,14.1954,13.38447,-13.56713,12.43808,20.09994,-9.860746,12.56608,14.10956,14.42951,0.9138086,123.4177,8.864206,7.855966,4.206283,6.537328,0,-91.22626,-4.277736,1.242573,276.8205,362.5265,0
202504080400,202504080430,426.3752,1.121077,2.882898,0.2352355,-0.2543132,8,-3.986154,8,-0.005794959,8,35.4594,8,-178.0682,-25.70195,74.70846,206.2105,106.2455,80.41024,24.87836,3.489213,5.279729,0.2217655,-0.1131455,0.05108795,7,-22.92738,3.31077,0.6205618,0,1.070295,7.450581e-09,0.1739168,84.66163,10.41532,19.37753,-12.17912,11.53843,18.12507,-12.13017,10.43676,24.73872,-9.012499,10.1349,11.29813,11.7992,1.717172,1641.453,8.640302,7.867006,4.211977,6.540558,0,-84.95677,-5.945325,-1.453505,276.4209,356.8859,0
202504080430,202504080500,424.9782,1.898619,3.02856,0.1843997,-0.6410924,8,2.562776,8,0.003718026,8,-10.12011,8,-171.6344,-27.73523,41.4582,1127.283,161.6839,101.256,27.85837,3.691028,5.601083,0.1982787,0.04473458,0.04114549,4,57.98936,3.59397,0.5491554,0,0.8260514,1.862645e-09,0.1454063,84.65218,8.442726,23.04983,-11.56443,9.849778,21.12128,-11.50225,8.278065,29.52667,-8.529883,8.315724,9.679393,10.12216,1.18815,171.7276,8.347115,7.756247,4.14369,6.54368,0,-80.15571,-4.352732,-0.1256473,269.8536,345.7822,0
202504080500,202504080530,424.4733,1.037426,3.100461,0.1177284,0.3367491,7,4.259963,7,0.006174361,7,-21.00897,7,-154.8899,-29.32562,48.86187,2117.21,230.9799,137.2435,21.24274,3.472311,5.090098,0.1667817,0.1565812,0.02921955,4,16.56731,3.416506,0.5071396,0,0.605793,0,0.1205398,84.66486,7.388866,25.25034,-11.2522,8.679818,23.28628,-11.19477,7.273522,31.97497,-8.346138,7.201714,8.671632,8.95743,0.7546092,126.7036,8.04186,7.542585,4.141188,6.548395,0,-80.14636,-4.399486,-0.2539468,265.0031,341.0039,0
202504080530,202504080600,423.2659,1.151241,3.074776,0.1276471,0.664504,9,2.382388,9,0.003451372,9,-4.009106,9,-153.5363,-24.38872,49.5672,1187.227,183.1933,116.4858,12.90167,3.696524,4.889182,0.1731367,0.02608195,0.03154844,7,99.46074,3.571744,0.4471157,0,0.9244585,-7.450581e-09,0.1191238,84.67346,6.990786,25.74256,-11.35745,8.300194,23.73673,-11.29923,6.773077,32.94484,-8.40464,6.746953,8.414344,8.575216,0.9606343,216.8052,7.849978,7.318059,4.150806,6.553587,5.374052,-77.54144,-2.146034,0.2921193,263.6792,338.7825,0
202504080600,202504080630,423.3702,1.188856,3.228402,0.1299612,0.7766387,7,8.352263,7,0.01209211,7,-29.46087,7,-139.1278,-8.943423,42.27743,1704.675,194.0309,116.2664,20.63354,3.67225,4.982844,0.1956603,0.1352713,0.04039167,7,19.17724,3.608651,0.4010427,0,0.6919953,7.450581e-09,0.1289328,84.68363,6.285046,28.39331,-10.74518,7.59127,26.12926,-10.68656,6.091849,35.88294,-7.916739,6.107134,7.761953,7.879152,0.8601075,129.5405,7.731706,7.124272,4.13983,6.490034,24.4454,-59.37654,18.72839,4.548408,263.1965,336.753,0
202504080630,202504080700,421.7812,1.023092,3.453088,0.2008199,-0.1551325,8,4.720612,8,0.006841374,8,-14.14023,8,-71.1817,56.9225,52.68055,2102.473,240.739,144.3423,28.3017,3.519287,4.84129,0.1571616,0.1248514,0.02596239,8,20.77774,3.458759,0.353269,0,0.6470424,1.862645e-09,0.1555417,84.70018,7.430922,28.06779,-9.903391,8.693104,25.93347,-9.846621,7.174026,35.38678,-7.13525,7.256444,8.39251,9.002274,0.974101,131.2802,8.081499,7.100083,4.082859,6.493536,25.20531,-10.09029,93.67625,24.6987,264.8435,343.9114,0
202504080700,202504080730,421.0258,0.4244298,3.757753,0.333506,-0.5683562,8,28.14253,8,0.04088505,8,12.57137,8,-29.9445,96.80343,41.67374,449.2621,109.5747,76.1699,23.7919,3.155175,4.504126,0.1905863,-0.07178586,0.03784458,4,-36.13706,3.117071,0.490856,0,0.4862211,3.72529e-09,0.1726518,84.73115,10.05498,25.57385,-8.850516,11.28838,23.69879,-8.795038,9.725561,32.15467,-6.138305,9.886999,10.28117,11.62782,0.9631837,1497.03,9.101453,7.423188,4.061899,6.555045,25.14136,66.3335,209.1734,52.48026,270.4602,360.8198,0
202504080730,202504080800,422.5214,1.534521,3.481021,0.5749463,-1.641574,8,37.52391,8,0.05471434,8,33.15024,8,0.2594147,126.5957,31.1697,269.8474,74.56214,53.09864,20.29572,2.6775,4.436527,0.1907398,-0.1781255,0.03742238,3,-14.5635,2.626828,0.4390272,0,0.5374287,7.450581e-09,0.1928143,84.77699,14.055,18.37724,-9.920438,15.09113,17.25766,-9.874816,13.5587,23.9186,-6.823002,13.68583,14.31404,15.4096,1.108807,1808.73,10.63575,8.015934,3.985711,6.556684,23.58756,175.8052,367.2168,86.4037,280.4274,385.4353,0
202504080800,202504080830,425.3052,1.134586,2.953616,0.4109927,-3.565607,5,57.40074,5,0.08382886,5,18.40913,5,-16.24146,112.0865,24.5213,226.4231,60.50589,42.64061,12.25824,1.993879,3.693108,0.1733313,-0.1467022,0.03074324,3,-17.68296,1.958558,0.6169626,0,0.3680316,7.450581e-09,0.1872876,84.80464,15.81526,13.80783,-11.90703,16.60407,13.15244,-11.87297,15.19905,18.70433,-8.485241,15.20639,16.46953,16.8761,0.3279193,1746.341,11.84139,8.536096,3.92798,6.527352,22.11112,229.7413,444.2751,98.20014,285.0159,401.3495,0
202504080830,202504080900,426.2078,2.164058,2.986923,0.5188222,-8.41348,7,91.51485,7,0.1338014,7,37.24625,7,-43.6478,89.02326,68.71124,189.6465,97.71118,73.95168,291.7006,1.016893,2.96915,0.2247426,-0.1316351,0.05149246,4,-19.70698,0.6390355,0.6497712,0,0.6900413,7.450581e-09,0.1956863,84.83463,17.81922,12.33445,-11.77935,17.8076,12.31954,-11.77971,16.38149,17.34097,-8.502451,16.36796,17.94954,18.08367,0.5823824,1705.86,13.40204,9.009038,3.943464,6.46585,21.06788,315.4163,566.8523,119.3397,288.794,420.8903,0
202504080900,202504080930,427.4214,1.551844,3.01799,0.4853518,-7.484544,3,111.8174,3,0.1636116,3,50.04808,3,-6.722122,135.1905,63.56656,175.5635,90.41321,68.4266,261.4833,2.308462,6.010453,0.3036015,-0.07094582,0.09372537,3,-36.56494,1.861088,1.2786,0,1.065632,7.450581e-09,0.2913585,84.8533,17.65776,12.55312,-11.66291,18.49582,11.91462,-11.62677,17.18657,16.80526,-8.23743,17.1692,18.82227,18.77543,0.4573986,1496.823,14.93154,9.282587,3.978202,6.499014,20.66117,403.6562,678.5548,140.2262,291.3999,426.0722,0
202504080930,202504081000,427.3161,1.641067,3.149613,0.544623,-8.331648,3,132.4559,3,0.1939362,3,85.43206,3,-5.531647,146.6352,65.01679,179.5194,92.4679,69.98236,260.399,2.093464,4.859676,0.3195497,-0.1000809,0.1035916,3,-25.92032,1.629433,0.9943465,0,1.145186,0,0.2981372,84.86082,18.35923,12.53672,-11.1463,19.15051,11.92008,-11.11199,17.86299,16.84407,-7.658898,17.84106,19.61111,19.44332,0.6478568,1581.594,16.91282,9.749297,3.92072,6.521832,20.24352,465.3607,759.1786,153.8657,294.6917,434.6439,0
202504081000,202504081030,427.6235,1.382614,3.106177,0.530188,-6.196606,3,134.7108,3,0.1973478,3,79.75633,3,-43.30124,128.4605,60.91425,168.2293,86.6373,65.56923,192.775,3.119812,8.097659,0.3223922,-0.0917233,0.1052256,4,-28.28212,2.862333,1.327385,0,1.245841,0,0.3263214,84.85429,18.70973,12.08663,-11.32586,19.70394,11.35375,-11.28292,18.44368,16.15255,-7.7308,18.46484,20.42764,19.993,0.6436517,1534.358,18.56155,10.27284,3.972306,6.508023,19.80949,535.4148,845.2462,167.4335,297.68,440.0779,0
202504081030,202504081100,427.2448,1.342788,3.140462,0.5609569,-6.690432,3,143.6419,3,0.210573,3,97.31926,3,-183.2915,14.86946,50.39061,139.0954,71.64935,54.22792,198.6423,2.760278,6.157931,0.2553422,-0.2227293,0.06584162,3,-11.64701,2.452542,1.209988,0,1.258442,0,0.3276011,84.84482,19.41792,11.68915,-11.20132,20.34346,11.02223,-11.16134,19.14124,15.72231,-7.516422,19.15218,21.33357,20.63623,0.7155458,1867.06,19.47657,10.68666,4.015884,6.494852,19.54154,593.1852,920.4983,179.8664,300.6286,448.0754,0
202504081100,202504081130,427.6405,1.65757,3.117734,0.6415218,-8.604728,1,172.5565,1,0.2530442,1,103.5481,1,-144.9133,67.78154,25.4569,183.0805,56.32448,40.84576,231.9149,3.123892,7.341674,0.1995925,-0.5016956,0.04016977,1,-5.170725,2.786144,0.965872,0,1.481472,1.490116e-08,0.319705,84.81787,19.76243,11.3586,-11.34532,20.71645,10.68153,-11.30413,19.4838,15.33213,-7.565631,19.48509,21.91222,21.00762,0.7287093,1996.585,19.19273,11.06397,4.044868,6.484016,19.29103,608.1165,938.4638,181.0939,307.4986,456.7521,0
202504081130,202504081200,427.727,1.627662,3.13614,0.6428423,-8.976838,1,178.0467,1,0.261224,1,116.9017,1,-303.2855,-53.85271,53.62804,148.0527,76.25914,57.71623,220.9518,3.221437,7.200245,0.3107245,-0.1489776,0.09715683,3,-17.41288,2.741532,1.524721,0,1.409475,1.490116e-08,0.3688038,84.79426,20.20518,11.10417,-11.27673,21.24618,10.3922,-11.23187,19.99536,15.04229,-7.406757,20.02905,22.71161,21.53962,0.7632788,1751.742,19.60352,11.52682,4.03084,6.547646,19.36824,600.5849,919.1108,178.0551,318.7372,459.208,0
202504081200,202504081230,427.1972,1.57397,3.196906,0.5680698,-8.749932,3,150.5897,3,0.2209988,3,111.834,3,-224.181,43.85719,79.665,219.9706,113.312,85.75678,145.523,2.311623,7.585326,0.4591353,-0.04375956,0.2118961,4,-59.28144,1.612699,1.741623,0,1.403076,0,0.332289,84.78215,20.77748,10.93495,-10.9758,21.42351,10.49024,-10.94788,20.2714,14.99958,-7.218067,20.25555,22.93757,21.72284,0.7503394,1485.832,18.78986,11.72226,4.064484,6.540506,19.63465,439.2892,707.1398,138.8119,323.7047,452.7434,0
202504081230,202504081300,427.8399,1.934615,3.315302,0.6076945,-8.048576,1,174.6591,1,0.2563668,1,92.61427,1,-346.1126,-46.49632,45.64998,126.0278,64.908,49.12579,216.0983,4.001137,7.941234,0.2469969,-0.2398842,0.06126412,3,-10.81409,3.837003,1.407638,0,1.055532,1.490116e-08,0.3585506,84.75646,20.57448,11.46185,-10.55263,21.73717,10.67011,-10.50246,20.45272,15.22342,-6.871086,20.44953,23.33107,22.04776,0.6796919,1883.718,18.04899,12.02704,4.012746,6.529765,19.49251,486.1796,768.9622,150.4426,322.4666,454.8066,0
202504081300,202504081330,427.5585,2.183941,3.275355,0.5872544,-5.196869,1,166.2368,1,0.2440446,1,105.1933,1,-273.0519,44.78463,39.46982,268.5167,84.80777,62.19898,218.8542,4.124787,8.932995,0.1876772,-0.6107748,0.0353435,5,-4.247277,3.934346,1.394517,0,1.173345,1.490116e-08,0.3766947,84.73978,20.69755,11.23471,-10.70247,21.91155,10.429,-10.65019,20.62349,15.02967,-6.904976,20.63439,23.64537,22.21862,0.6862003,2015.054,19.45923,12.31922,3.975259,6.520545,19.88335,472.5894,748.574,149.0862,314.9297,441.8282,0
202504081330,202504081400,427.929,3.752584,3.28985,0.5113091,-5.041494,5,103.0492,5,0.1512458,5,18.38565,5,-375.3572,-48.37335,41.64249,388.5566,102.7539,72.67175,224.2147,3.347585,7.929223,0.1919285,-0.1223347,0.03698826,7,-21.20518,3.210336,1.555949,0,0.9363163,2.980232e-08,0.3028825,84.72761,20.53041,11.40493,-10.61194,21.7528,10.61263,-10.55949,20.37693,15.34443,-6.8362,20.37893,23.36468,22.06113,0.3171254,1675.896,17.98206,12.39363,3.983462,6.512758,20.32694,232.8297,417.346,84.81009,334.907,434.6133,0
202504081400,202504081430,427.2364,0.9215794,3.454085,0.4809357,-5.019844,3,123.2011,3,0.1808735,3,31.30521,3,-307.5079,31.20476,55.947,154.5572,79.57712,60.22548,216.0172,4.765487,9.059877,0.33473,-0.0362722,0.1123735,5,-71.5184,4.624897,1.636913,0,1.097029,2.980232e-08,0.3768195,84.71632,20.74005,11.80962,-9.983263,22.08138,10.91528,-9.925454,20.66693,15.56529,-6.406477,20.68709,23.75854,22.40541,0.3966453,1479.91,18.10345,12.50094,3.946241,6.506733,20.58561,248.4291,425.8964,87.68651,343.6168,433.3976,0
202504081430,202504081500,427.5545,0.677761,3.383276,0.3815266,-2.815247,8,78.94152,8,0.1158637,8,3.678224,8,-451.2723,-99.57918,52.96492,146.3535,75.33927,57.01783,219.6548,4.622928,9.159987,0.2646574,-0.01611522,0.07030737,3,-160.9739,4.510995,1.214854,0,1.051035,-1.490116e-08,0.3321774,84.7028,20.43173,11.79328,-10.21205,21.80662,10.88734,-10.15293,20.38468,15.62325,-6.582162,20.37742,23.3712,22.1235,0.2193091,1436.626,17.37163,12.55572,3.911783,6.50195,20.5714,145.5121,284.7553,58.51069,346.2139,426.9464,0
202504081500,202504081530,426.6549,0.8775491,3.596397,0.4028204,-2.01994,9,66.96669,9,0.09827743,9,-0.1966912,9,-298.6247,64.01457,54.60493,150.947,77.68471,58.79171,210.398,4.406014,7.604319,0.281289,-0.006171678,0.07943441,3,-420.3281,4.228322,1.313199,0,1.159958,0,0.3032199,84.69102,20.34478,12.60011,-9.441827,21.72236,11.62986,-9.382194,20.27223,16.4953,-5.964004,20.28567,23.057,22.0593,0.1761514,1311.132,17.20044,12.5318,3.907754,6.499552,20.94728,157.5393,305.4649,63.98772,340.406,424.3438,0
202504081530,202504081600,426.3751,1.15765,3.760221,0.5543634,-4.878865,3,116.4514,3,0.170953,3,23.67011,3,-300.0881,67.71302,59.84324,165.2993,85.11826,64.4192,197.8055,3.135623,7.228502,0.2861585,-0.04605243,0.0821088,3,-56.32992,2.771334,1.17205,0,1.344234,0,0.2750949,84.68795,20.75074,12.85029,-8.915026,21.95746,11.96796,-8.862522,20.59919,16.74431,-5.50955,20.65145,23.29877,22.30991,0.3083161,1487.26,18.40153,12.52499,3.797102,6.497249,21.18731,232.2435,435.0853,92.42246,321.4399,431.8594,0
202504081600,202504081630,426.7251,1.21549,3.55294,0.4843536,-3.430178,7,68.38112,7,0.1003905,7,16.70884,7,-424.2565,-66.74051,50.8513,140.4927,72.32731,54.73884,238.7563,2.001157,5.389155,0.2034177,-0.08697016,0.04148823,6,-29.82782,1.508829,1.193593,0,1.091244,7.450581e-09,0.2396933,84.6912,20.95871,11.99554,-9.607536,22.01402,11.27549,-9.561932,20.65813,15.80921,-6.213501,20.68329,23.56438,22.34706,0.3023334,1503.444,18.03629,12.44056,3.850873,6.494072,21.70595,187.8948,399.2042,86.9687,311.0991,435.4398,0
202504081630,202504081700,427.1341,0.989393,3.774661,0.5387508,-3.338806,7,74.30816,7,0.1091246,7,9.744692,7,-449.2154,-70.1693,62.81755,173.508,89.34981,67.62162,183.9824,1.729295,4.253815,0.2459998,-0.03368767,0.06060734,4,-77.00532,1.195388,1.083501,0,0.9088054,0,0.2225759,84.6913,21.35308,12.44478,-8.843542,22.21601,11.8315,-8.806048,20.96777,16.22795,-5.630873,21.05685,23.70522,22.57005,0.22543,1477.256,17.46784,12.47549,3.84081,6.490369,22.35568,137.3161,342.6933,76.59398,310.2708,439.054,0
202504081700,202504081730,427.3201,1.18044,3.73911,0.5566859,-3.6124,7,64.69227,7,0.09501741,7,6.317055,7,-462.6424,-79.9203,69.83983,192.8834,99.33936,75.18178,139.7903,1.14296,3.190881,0.2409649,-0.02580073,0.05811892,4,-100.5448,0.7147524,0.7471102,0,0.7170207,0,0.1909719,84.68754,21.78941,12.02128,-8.952675,22.2639,11.6908,-8.932087,21.12169,16.06487,-5.642156,21.17042,23.81352,22.61478,0.2003969,1465.865,15.70745,12.56537,3.776217,6.488485,23.73467,70.89853,248.54,58.88571,308.5409,427.2966,0
202504081730,202504081800,428.0007,0.7774374,3.882136,0.5481736,-1.351959,5,50.14349,5,0.07364288,5,-5.980902,5,-420.0719,-37.13937,9.624584,206.9968,34.0058,22.15489,147.6953,1.328173,4.899414,0.1811998,0.01697479,0.032874,3,152.8225,1.122022,0.7489419,0,0.6959056,9.313226e-10,0.1680039,84.69265,21.81406,12.48628,-8.460018,22.16776,12.23399,-8.444648,21.03929,16.58731,-5.305149,21.01834,23.53712,22.53188,0.221365,264.428,14.69943,12.57806,3.78309,6.48642,26.18193,3.834486,146.7588,38.10231,308.5886,413.4106,0
202504081800,202504081830,429.0158,1.169928,3.839746,0.2731987,0.2524192,7,2.361325,7,0.003463691,7,-11.46535,7,-434.6164,-56.0134,6.538523,213.8768,27.55974,17.73794,200.3366,0.8495977,2.597643,0.1382738,0.1497207,0.01922606,4,17.32647,0.7356282,0.500126,0,0.4283592,0,0.1073177,84.68845,19.92333,13.80361,-8.563341,21.21756,12.81566,-8.506922,19.76665,17.65438,-5.478238,19.71505,22.06438,21.57655,0.4115795,127.5288,13.97945,12.58783,3.796861,6.487073,35.17277,-92.48214,26.67535,8.173888,303.7536,414.7372,0
202504081830,202504081900,427.1391,1.000132,3.602566,0.08224966,0.6690009,9,2.326646,9,0.003410404,9,-4.009434,9,-437.6846,-63.21291,25.25475,1182.056,123.2943,72.77402,249.674,0.7715473,1.607132,0.05780597,0.6999463,0.003368582,9,3.706184,0.6608422,0.3614873,0,0.3296262,3.72529e-09,0.1010906,84.67919,18.86003,13.82653,-9.370198,20.56455,12.51481,-9.296077,19.03076,17.40195,-6.261925,18.99722,21.26429,20.90075,0.2853958,112.7241,13.22766,12.28196,3.770251,6.490527,26.13461,-100.9036,2.062017,3.414587,301.3468,400.8979,0
202504081900,202504081930,427.7966,2.991868,3.703726,0.261939,1.556146,9,2.723008,9,0.003988014,9,2.368389,9,-425.2888,-58.50571,6.105338,88.13723,19.71729,12.22685,345.6692,0.9175978,2.620713,0.1381903,-0.03359144,0.01931014,4,-77.22591,0.6158756,0.5470626,0,0.6876432,7.450581e-09,0.1111466,84.68461,17.85482,15.16877,-9.039661,19.55366,13.85329,-8.96579,18.15121,18.72258,-6.068924,17.98717,19.77884,19.89781,1.432278,1477.149,12.62651,11.8909,3.729724,6.495868,0,-100.7636,-4.672782,0.8969154,298.1381,393.332,0
202504081930,202504082000,427.7017,2.456179,4.028673,0.2288545,-1.735547,8,-5.83335,8,-0.008516354,8,27.05807,8,-390.8907,-27.63552,36.81677,298.5902,85.50613,61.41457,25.12888,2.724257,4.73214,0.1603782,-0.2262232,0.02630669,4,-11.46713,2.58893,0.7478441,0,0.8488498,0,0.1176847,84.69478,14.95722,19.88263,-7.947486,16.44509,18.28533,-7.881452,14.86208,24.26077,-5.408773,14.84617,15.44744,16.81545,1.461572,1870.657,12.32231,11.50904,3.686022,6.502581,0,-97.62182,-5.331098,-0.7162136,291.857,384.8639,0
202504082000,202504082030,426.476,1.841517,4.222784,0.2232452,-0.7162898,8,13.66857,8,0.01995792,8,-9.87997,8,-356.437,-5.748458,45.36604,1579.909,196.0259,119.4504,14.19629,3.038817,7.123286,0.1512972,0.09129584,0.0234134,8,28.41455,2.97758,0.9276451,0,0.5948282,0,0.2256894,84.74714,15.17342,20.54584,-7.330702,16.62184,18.85416,-7.265866,14.99801,25.10915,-4.83256,15.01283,15.45431,17.0103,0.9766834,139.581,12.1556,11.25781,3.691232,6.4792,0,-101.2682,-4.853354,0.4614044,289.0792,385.0326,0
202504082030,202504082100,426.4372,0.6866654,4.449498,0.1020285,1.620553,1,20.33388,1,0.02969154,1,-61.45087,1,-350.0418,-6.028616,50.25954,144.829,72.56682,54.80948,6.286377,4.861262,7.519623,0.3128945,0.06860039,0.1001674,1,37.81509,4.839752,0.705702,0,0.4853926,1.490116e-08,0.3741274,84.79445,15.18743,21.59137,-6.633365,16.63349,19.80046,-6.568217,15.04695,26.18797,-4.206671,15.01922,15.25413,17.0428,0.5672652,149.799,12.39131,11.13005,3.633153,6.43929,0,-104.6993,-5.25043,0.3210438,288.7386,387.8664,0
202504082100,202504082130,427.0656,0.4962274,4.466144,0.07410099,1.713807,1,18.34796,1,0.02676976,1,-63.28303,1,-355.4585,-16.1839,50.66121,145.3122,73.02504,55.16814,7.35321,5.661072,8.704569,0.353601,0.04906514,0.1283452,1,52.87114,5.639022,0.8377662,0,0.5269718,2.980232e-08,0.418614,84.82023,14.30269,22.93995,-6.579473,15.74343,21.02538,-6.514318,14.192,27.66903,-4.203942,14.14988,14.18516,16.15304,0.4258573,166.1643,12.33634,11.056,3.577064,6.448253,0,-102.9455,-5.179321,0.1526851,286.515,384.1285,0
202504082130,202504082200,427.0442,0.5819092,4.442261,0.07423485,1.910414,1,16.84726,1,0.02456101,1,-56.58087,1,-341.1935,-19.92834,51.99318,148.881,74.90309,56.59128,9.560608,5.331652,9.26384,0.3526696,0.04419404,0.1280452,1,58.69863,5.302715,0.9100355,0,0.5798222,1.490116e-08,0.4041846,84.82684,13.4732,24.07965,-6.649276,14.937,22.02567,-6.582927,13.37569,28.9934,-4.28765,13.34204,13.29776,15.34329,0.3825007,172.4985,12.06783,10.92356,3.581338,6.45583,0,-100.8404,-5.07168,0.2553656,284.0985,379.6118,0
202504082200,202504082230,427.1948,0.5068441,4.456996,0.05811905,1.635282,1,15.88465,1,0.02313836,1,-64.4279,1,-305.688,-34.3055,51.22344,146.6261,73.78262,55.74594,12.06799,5.689022,9.52683,0.372262,0.04294124,0.1431039,1,60.41116,5.657217,0.9122063,0,0.6241278,0,0.4346678,84.82751,12.52889,25.71744,-6.603682,13.94575,23.57157,-6.53921,12.50474,30.69649,-4.292809,12.41783,12.23194,14.35195,0.56518,174.36,11.82318,10.76043,3.539053,6.405408,0,-99.43241,-5.103491,0.02446112,281.096,375.4005,0
202504082230,202504082300,426.4223,0.5585413,4.398237,0.0688167,1.512234,1,14.58672,1,0.02124155,1,-57.21466,1,-278.0321,-18.99294,51.3115,146.7025,73.87759,55.82101,12.87347,5.553897,9.383056,0.3671123,0.0397143,0.1393387,1,65.31979,5.52497,0.8947655,0,0.5909404,-2.980232e-08,0.4277355,84.83726,12.35043,25.66936,-6.776722,13.81102,23.46353,-6.710324,12.20099,30.99635,-4.424758,12.21969,12.1379,14.21168,0.4411453,179.6954,11.59178,10.58107,3.565229,6.413177,0,-99.58786,-4.686175,0.6410184,278.9691,373.2297,0
202504082300,202504082330,426.5974,0.4986548,4.3936,0.0534429,1.538781,1,15.30838,1,0.022284,1,-59.6598,1,-273.5644,-19.08296,51.73129,147.6996,74.44605,56.25424,11.98468,5.61368,8.79501,0.3831605,0.03642985,0.1520277,1,71.2089,5.587526,0.8707535,0,0.568211,1.490116e-08,0.4419099,84.85322,11.87072,26.46805,-6.785511,13.28741,24.2485,-6.720996,11.80457,31.74831,-4.451526,11.75447,11.60771,13.68698,0.3579123,186.0966,11.37415,10.39868,3.652829,6.479665,0,-98.88372,-4.91841,0.2787153,277.781,371.4676,0
202504082330,202504090000,426.33,0.5592055,4.423855,0.05330859,1.63016,1,14.33369,1,0.0208493,1,-59.73436,1,-279.7155,-24.37919,52.72404,150.1886,75.81415,57.29431,11.07864,5.817196,9.117783,0.4017478,0.03167579,0.1676234,1,81.89631,5.789602,0.944735,0,0.5915525,0,0.4524674,84.86398,11.06842,28.1102,-6.693748,12.45571,25.78451,-6.630342,11.00892,33.59191,-4.402249,10.96411,10.76983,12.85685,0.3534933,197.7134,11.12947,10.21864,3.663507,6.455475,0,-96.6644,-4.753014,0.2941347,275.8792,367.4964,0
202504090000,202504090030,425.9773,0.4344644,4.368477,0.05447825,1.469837,1,14.18714,1,0.02063699,1,-55.71914,1,-274.6342,-17.9479,49.56876,141.2562,71.27886,53.8667,6.439423,6.06113,9.348463,0.3917758,0.03181423,0.159421,1,81.53993,6.022817,0.913264,0,0.7026643,-1.490116e-08,0.4766199,84.88402,11.15288,27.60342,-6.856762,12.60183,25.22477,-6.790653,11.05177,33.26274,-4.494095,11.04543,10.95498,12.99817,0.3321405,197.326,10.99958,10.07222,3.669089,6.409904,0,-97.45842,-4.657334,0.4825247,275.2697,367.5882,0
202504090030,202504090100,425.92,0.484453,4.347166,0.04943665,1.27672,1,13.80854,1,0.02008205,1,-53.69803,1,-278.3404,-21.02503,50.86878,144.7987,73.12234,55.26256,7.552612,6.192317,9.526038,0.3949874,0.02991578,0.1621826,1,86.71443,6.150612,0.9326666,0,0.7358784,0,0.4652257,84.88932,10.91062,27.92049,-6.91887,12.35305,25.51856,-6.853033,10.83221,33.5826,-4.561922,10.80736,10.73588,12.74714,0.3623026,202.9505,10.83575,9.920058,3.532732,6.338865,0,-97.09169,-4.686664,0.373915,274.5432,366.5742,0
202504090100,202504090130,425.7582,0.5255722,4.287146,0.06132292,1.396495,1,14.60671,1,0.0212412,1,-58.28836,1,-271.7734,-21.56729,49.98934,142.2864,71.85413,54.3045,8.859986,6.211303,9.76729,0.4073097,0.02962725,0.1725238,1,87.5589,6.176414,1.025522,0,0.6822042,1.490116e-08,0.4903122,84.89486,10.82819,27.69456,-7.097355,12.25002,25.34776,-7.032543,10.75143,33.38103,-4.71312,10.72106,10.69128,12.63867,0.4697615,203.8684,10.69656,9.785348,3.538409,6.346014,0,-97.2545,-4.722968,0.3073257,274.0774,366.3016,0
202504090130,202504090200,425.3648,0.5472411,4.205489,0.07371278,1.867799,1,17.02131,1,0.02474573,1,-69.89696,1,-251.1018,-13.49679,51.98646,147.967,74.72952,56.47712,11.59906,6.181821,11.09743,0.4311914,0.02995267,0.1935636,1,86.60763,6.149024,0.967117,0,0.6627231,0,0.4942561,84.90053,10.57165,27.64159,-7.346236,12.01094,25.26496,-7.280702,10.46306,33.48064,-4.929785,10.46552,10.5354,12.39183,0.4354054,202.8344,10.52895,9.64369,3.540852,6.353414,0,-96.17422,-4.511878,0.5103862,273.4487,364.6006,0
