"""TIMESTAMP_START""","""TIMESTAMP_END""","""CO2""","""CO2_SIGMA""","""H2O""","""H2O_SIGMA""","""FC""","""FC_SSITC_TEST""","""LE""","""LE_SSITC_TEST""","""ET""","""ET_SSITC_TEST""","""H""","""H_SSITC_TEST""","""G""","""SG""","""FETCH_MAX""","""FETCH_90""","""FETCH_55""","""FETCH_40""","""WD""","""WS""","""WS_MAX""","""USTAR""","""ZL""","""TAU""","""TAU_SSITC_TEST""","""MO_LENGTH""","""U""","""U_SIGMA""","""V""","""V_SIGMA""","""W""","""W_SIGMA""","""PA""","""TA_1_1_1""","""RH_1_1_1""","""T_DP_1_1_1""","""TA_1_1_2""","""RH_1_1_2""","""T_DP_1_1_2""","""TA_1_1_3""","""RH_1_1_3""","""T_DP_1_1_3""","""TA_1_1_4""","""VPD""","""T_SONIC""","""T_SONIC_SIGMA""","""PBLH""","""TS_1_1_1""","""TS_1_1_2""","""SWC_1_1_1""","""SWC_1_1_2""","""ALB""","""NETRAD""","""SW_IN""","""SW_OUT""","""LW_IN""","""LW_OUT""","""P"""
202503251230,202503251300,429.9482,0.550987,6.48101,0.3219618,-1.553382,1,86.8426,1,0.1273345,1,203.4639,1,-76.28282,-52.8224,55.92361,154.3535,79.51866,60.18364,238.8672,4.462545,8.690498,0.3352168,-0.1924529,0.1137854,6,-13.4793,4.184991,1.201563,0,1.506714,1.490116e-08,0.4051253,85.23933,19.35572,24.23734,-1.587814,20.57756,22.56308,-1.531094,19.35988,27.29614,0.04942487,19.39277,18.8722,21.18128,1.020255,1830.414,19.671,11.95714,12.17821,8.521783,21.17786,596.6113,913.2844,193.4121,306.7927,430.0538,0.0
202503251300,202503251330,429.6878,0.635472,6.426188,0.3706386,-1.482712,1,97.66646,1,0.1432737,1,181.911,1,65.21861,88.68393,42.00063,115.941,59.71362,45.19493,231.9885,3.557396,7.852642,0.2091644,-0.7133716,0.04420333,6,-3.636436,3.387018,1.380319,0,1.067297,1.490116e-08,0.361556,85.19554,19.94043,23.17723,-1.710478,21.07953,21.67283,-1.657696,19.85638,26.37172,-0.003802162,19.91092,19.68358,21.67924,1.005289,2027.271,20.34848,12.16583,12.1688,8.511478,21.32302,567.9385,885.0018,188.7033,308.3679,436.728,0.0
202503251330,202503251400,429.7282,0.6619494,6.310115,0.3811374,-0.7033395,1,73.74554,1,0.108231,1,154.4169,1,76.32254,99.91325,44.2544,122.1553,62.91891,47.62079,222.8307,3.973533,8.62841,0.2197063,-0.5209508,0.04867173,5,-4.979606,3.714737,1.600812,0,1.374497,1.490116e-08,0.3557578,85.15378,20.3255,22.20308,-1.968798,21.55908,20.65224,-1.911864,20.32183,25.28294,-0.1854689,20.37365,20.52484,22.14895,0.9017605,2000.408,21.18247,12.42776,12.15982,8.503099,21.51946,533.027,843.5803,181.525,309.3795,438.4077,0.0
202503251400,202503251430,430.2031,0.611159,6.208324,0.3833293,-0.6768185,1,87.25425,1,0.1281252,1,157.2839,1,60.14526,83.95994,51.01416,140.7928,72.53222,54.89646,208.9431,3.828775,7.931154,0.2574603,-0.3314826,0.06668688,4,-7.82584,3.539716,1.119968,0,1.452622,0.0,0.3490234,85.12167,20.83179,21.16581,-2.193973,22.0751,19.67924,-2.136781,20.87608,24.1864,-0.3240176,20.92142,21.43872,22.65644,0.8847814,1943.483,21.69412,12.67542,12.15318,8.493914,21.57872,486.9681,790.7284,170.627,310.0815,443.2149,0.0
202503251430,202503251500,430.7596,0.4882869,5.967145,0.4023687,-0.4483943,1,89.27034,1,0.1311312,1,153.0831,1,-106.415,-82.67316,27.36084,176.8257,57.48887,42.39664,211.1909,3.351642,8.048727,0.1675568,-1.172779,0.02820488,5,-2.211952,3.123338,1.33626,0,1.202477,-7.450581e-09,0.3563135,85.09675,21.27501,19.79642,-2.731329,22.48795,18.43984,-2.675855,21.23654,22.84702,-0.803824,21.26859,22.31659,23.04758,0.8133382,2055.761,21.89165,12.8508,12.14977,8.485261,21.65142,430.9799,723.5946,156.6704,310.9963,446.9406,0.0
202503251500,202503251530,430.4925,0.4819872,5.953412,0.4298748,-0.1126088,1,92.7011,1,0.1362242,1,129.2941,1,37.90579,60.84242,46.27554,127.7347,65.79443,49.79697,203.574,3.863251,10.67557,0.2371267,-0.3522857,0.05639838,3,-7.36371,3.641938,1.290336,0,1.282361,2.980232e-08,0.3631188,85.07864,21.67795,19.26058,-2.772616,22.96556,17.86332,-2.713823,21.64276,22.34038,-0.7689097,21.70919,23.13177,23.52484,0.7964376,1952.726,21.80462,13.00082,12.1162,8.516339,21.85807,364.8044,639.4898,139.7483,313.1809,448.118,0.0
202503251530,202503251600,430.4511,0.4215601,5.93649,0.4617361,-0.26086,1,91.48512,1,0.1344662,1,108.5207,1,-111.8642,-89.76545,49.48811,136.6005,70.3647,53.25576,213.5992,4.425605,8.213763,0.2501743,-0.2537679,0.0627127,3,-10.22245,4.295248,1.250364,0,1.055314,1.490116e-08,0.3522688,85.05763,21.8543,18.99517,-2.82085,23.16985,17.59384,-2.760872,21.86586,22.02402,-0.7817951,21.91047,23.48993,23.72785,0.6795578,1895.551,21.24128,13.16576,12.03773,8.552082,22.2781,291.7676,545.3991,121.4817,314.1304,446.2802,0.0
202503251600,202503251630,430.3265,0.3563522,5.765643,0.4205243,-0.03875836,1,64.44606,1,0.0947183,1,65.74856,1,-103.4263,-82.65111,54.59446,150.7371,77.63714,58.75881,212.4811,4.6692,8.401701,0.2670178,-0.1275249,0.07144874,1,-20.34214,4.502285,1.084427,0,1.221259,4.470348e-08,0.332554,85.04496,21.75881,18.55803,-3.206587,23.04574,17.22216,-3.148123,21.80572,21.70335,-1.030502,21.85744,23.4118,23.58755,0.492562,1693.157,19.87474,13.25653,12.00954,8.546484,22.72325,211.2049,442.138,100.4124,313.7449,444.2656,0.0
202503251630,202503251700,430.545,0.3476318,5.660124,0.4285081,0.5618702,1,69.59162,1,0.1022703,1,40.71593,1,-126.495,-107.6943,57.17046,157.9219,81.31557,61.54133,199.9456,4.352711,7.942196,0.2634568,-0.08573202,0.0695775,1,-30.25859,4.270513,0.9316129,0,0.8417146,1.490116e-08,0.3097437,85.03692,21.65477,18.33739,-3.455911,22.92875,17.03042,-3.398149,21.69849,21.46745,-1.268277,21.73478,23.29581,23.46048,0.3324085,1499.875,19.10202,13.27928,11.9253,8.542641,23.45388,127.4788,330.2358,77.36549,312.199,437.5905,0.0
202503251700,202503251730,430.7696,0.4338574,5.646826,0.4493636,-0.115944,3,51.35537,3,0.07545488,3,15.63194,3,-195.3059,-178.5251,62.56431,172.8175,88.99105,67.34997,203.3369,4.072345,7.052986,0.2993296,-0.02442103,0.08987721,1,-106.2253,3.900224,0.7885136,0,1.166444,1.490116e-08,0.3144119,85.03177,21.48266,18.49191,-3.490344,22.72549,17.21845,-3.434054,21.48113,21.6299,-1.350969,21.4844,22.96221,23.25559,0.247724,1463.117,16.25707,13.22183,11.87814,8.539683,24.84132,47.7877,212.6195,52.64657,311.0845,423.2698,0.0
202503251730,202503251800,431.173,0.4184243,5.83773,0.3660216,0.7114499,3,43.53685,3,0.06392047,3,-15.13274,3,-86.82107,-72.55602,56.59903,161.9263,81.52569,61.59614,204.4046,3.909366,6.111447,0.216098,0.0429417,0.04695188,1,60.4105,3.868862,0.6279664,0,0.5803223,1.490116e-08,0.2572748,85.01363,20.78329,19.95557,-3.034953,21.99802,18.61625,-2.979653,20.72104,23.25942,-0.9937878,20.70169,21.60468,22.54464,0.3177733,174.3592,15.11866,13.13248,11.87679,8.53777,27.48565,-31.61781,110.2871,29.81424,309.4138,421.5045,0.0
202503251800,202503251830,431.9647,0.9657286,6.047666,0.2999575,0.591578,7,19.12218,7,0.02803576,7,-13.98979,7,-78.40297,-67.19616,64.47753,3626.784,338.9585,195.4659,208.0615,2.692708,5.86059,0.1134432,0.3055911,0.01299979,7,8.48889,2.67109,0.9033698,0,0.3408078,0.0,0.1634533,84.99483,19.38106,22.53925,-2.559325,20.64178,20.95464,-2.501443,19.26876,26.10341,-0.652221,19.19132,19.32003,21.20527,0.542615,117.9227,14.41954,12.98424,11.9102,8.519776,23.66392,-93.51404,25.33892,9.594054,306.4147,415.6736,0.0
202503251830,202503251900,429.234,0.6147373,4.910708,0.09304966,0.2677108,9,0.6792977,9,0.0009958734,9,-6.464834,9,-80.30228,-72.57849,82.35707,4813.28,439.7654,252.5668,251.1152,1.343006,2.716842,0.0594456,1.064169,0.003571548,9,2.437705,1.316154,0.3898805,0,0.2740597,-1.862645e-09,0.09354235,84.98462,19.17438,18.52325,-5.325442,20.82696,16.81997,-5.251176,19.19455,22.03773,-2.99848,19.16071,20.55214,21.28512,0.455746,111.3453,13.67107,12.80926,11.79831,8.463291,0.0,-107.7651,-3.950944,1.630845,302.1635,404.3468,0.0
202503251900,202503251930,429.2081,2.504679,4.84568,0.2717687,4.435186,7,33.12453,7,0.04853788,7,-74.92637,7,-58.82444,-54.08646,127.0394,363.0707,182.9836,138.2525,259.898,1.378385,2.452225,0.3901262,0.0427321,0.1541055,6,60.70681,0.3040223,1.016581,0,0.9427654,0.0,0.1690596,84.98828,18.6738,18.88573,-5.512573,20.29353,17.22971,-5.439956,18.68528,22.43336,-3.209253,18.58447,19.82904,20.74479,0.852658,174.6813,13.09286,12.45721,11.79536,8.464094,0.0,-106.167,-5.195476,1.034419,300.3857,400.3228,0.0
202503251930,202503252000,429.6695,2.394338,5.109433,0.2127494,0.3279142,9,2.514032,9,0.003673623,9,-4.920642,9,-34.9376,-33.24201,229.7537,5429.714,1372.343,763.7035,2.282593,2.375604,3.477571,0.05319361,1.102948,0.002893857,9,2.351997,2.339197,0.3003193,0,0.4162474,0.0,0.07971902,84.99794,15.82289,23.86161,-4.800697,17.26664,21.9149,-4.734858,15.79366,27.62389,-2.861396,15.75491,15.47949,17.73745,0.8014154,111.2522,12.85195,12.10765,11.78825,8.470856,0.0,-98.67192,-5.459227,-0.9234534,295.9918,390.1279,0.0
202503252000,202503252030,431.1936,0.922565,5.223397,0.1514537,0.0057858,8,1.737666,8,0.002532881,8,-3.759832,8,-62.24788,-63.56853,84.36836,4565.911,436.6116,252.8793,14.68973,2.477263,4.145305,0.08125258,0.237434,0.006813899,7,10.92569,2.465629,0.5560052,0,0.2531963,0.0,0.09824574,85.01158,13.14241,29.06098,-4.496104,14.40811,26.87106,-4.437583,13.21121,32.9977,-2.730808,13.00357,12.07833,14.88477,0.8650191,120.5714,12.48953,11.79391,11.7922,8.450597,0.0,-93.39966,-5.950976,-1.401225,290.5802,379.4301,0.0
202503252030,202503252100,428.3071,0.7205304,5.214324,0.1673439,0.7332275,3,30.43367,3,0.04437737,3,-46.11479,3,-4.61186,-8.262852,54.13439,156.9466,78.35006,59.15806,11.84064,3.936226,7.123824,0.2306268,0.1255172,0.05482902,3,20.66753,3.908092,1.040492,0,0.4961208,1.490116e-08,0.2902858,85.02366,13.79974,27.72653,-4.531675,15.36189,25.22523,-4.459743,13.59273,32.4824,-2.586425,13.73364,13.12119,15.83925,0.6731325,131.1604,12.24672,11.50573,11.74667,8.408339,0.0,-94.5728,-3.757124,1.300572,288.5241,378.0392,0.0
202503252100,202503252130,429.3962,0.6038163,5.201331,0.1705245,1.278267,1,47.22461,1,0.06889942,1,-72.74176,1,-2.548479,-7.063903,57.11734,164.1268,82.40652,62.24779,9.300659,5.399448,9.685587,0.3460514,0.05867431,0.1232086,1,44.21236,5.374072,0.838893,0,0.567548,0.0,0.4073225,85.03226,14.32701,26.72457,-4.557319,15.75722,24.52397,-4.491595,14.16939,31.31744,-2.566468,14.15245,13.57493,16.23403,0.4965394,156.7526,12.29763,11.37351,11.72036,8.419502,0.0,-99.24174,-4.707122,0.3437632,289.7811,383.972,0.0
202503252130,202503252200,429.8266,0.4674187,5.215205,0.1468506,1.150588,1,40.00102,1,0.05831158,1,-66.48253,1,-26.32497,-30.96335,56.34815,161.898,81.29106,61.40576,13.48804,5.599479,8.410166,0.3378284,0.05784487,0.1177635,1,44.84632,5.581798,0.7495825,0,0.496157,-1.490116e-08,0.4044402,85.01948,13.37188,28.51026,-4.522018,14.78568,26.16413,-4.456795,13.29583,33.11278,-2.582203,13.23222,12.47678,15.26221,0.5135645,157.4417,12.15858,11.22408,11.68724,8.390772,0.0,-96.90615,-4.86467,-0.03767177,287.7655,379.8447,0.0
202503252200,202503252230,429.2856,0.4446541,5.223722,0.1486158,1.275352,3,47.99435,3,0.06993615,3,-77.83146,3,-13.41696,-18.53174,56.37334,161.6094,81.26078,61.38978,12.77606,5.850378,9.334119,0.375392,0.04929374,0.1456225,1,52.62594,5.827647,0.8601021,0,0.5745557,0.0,0.4491592,85.02231,13.03343,29.18581,-4.501512,14.4752,26.73289,-4.434913,12.88196,34.07376,-2.558778,12.88236,12.13136,14.95195,0.4076542,165.8978,11.97753,11.06658,11.59577,8.358188,0.0,-96.21978,-4.474477,0.4457011,286.0119,377.3115,0.0
202503252230,202503252300,429.4424,0.4550819,5.198702,0.1410285,1.029243,1,43.87806,1,0.06391389,1,-70.75306,1,-30.27677,-35.79521,55.90522,160.1251,80.55838,60.862,11.24689,5.973719,9.453422,0.371552,0.04621907,0.1428714,1,56.12683,5.94834,0.9512494,0,0.592778,0.0,0.4492228,85.03113,12.57562,29.94289,-4.561626,13.98443,27.47127,-4.496472,12.4878,34.85661,-2.602819,12.42453,11.63599,14.45813,0.478342,169.7031,11.77889,10.89965,11.58075,8.368458,0.0,-95.44357,-4.660328,0.08427689,285.0344,375.7333,0.0
202503252300,202503252330,429.1201,0.5530496,5.199082,0.1341249,1.208293,1,40.05594,1,0.0583239,1,-73.34474,1,-23.05875,-28.98608,57.64456,165.1463,83.07694,62.76354,11.79279,5.95086,9.893996,0.3731715,0.04751197,0.1443038,1,54.5995,5.92592,0.8791547,0,0.5983251,4.470348e-08,0.4342284,85.019,12.19155,30.71481,-4.56257,13.60789,28.15861,-4.496978,12.08316,35.76015,-2.618181,12.0429,11.2522,14.08096,0.5912671,168.0429,11.55349,10.72554,11.55084,8.378194,0.0,-94.68875,-4.560044,0.18322,283.5596,373.5051,0.0
202503252330,202503260000,428.8962,0.5909311,5.185064,0.1298332,0.9841316,1,39.6341,1,0.05766752,1,-65.07991,1,-23.64599,-30.18666,56.66035,162.0555,81.60565,61.65745,10.25781,6.022018,10.54822,0.3727659,0.04214963,0.1443571,1,61.54573,5.998131,0.9163724,0,0.5976815,5.960464e-08,0.4431949,85.0065,11.40655,32.24518,-4.59929,12.80607,29.57261,-4.534311,11.31899,37.44836,-2.673864,11.28468,10.46136,13.27653,0.4114606,175.5932,11.30932,10.51993,11.5288,8.326834,0.0,-92.54681,-4.435327,0.2186923,281.5132,369.406,0.0
202503260000,202503260030,428.3383,0.5245382,5.194901,0.129152,1.101235,1,39.22525,1,0.05705961,1,-69.6812,1,-13.95961,-21.11707,57.53952,164.9003,82.9354,62.65554,11.51401,5.645864,9.212417,0.3640586,0.04858175,0.1377835,1,53.39721,5.622121,0.8645028,0,0.5709918,0.0,0.4245913,84.99221,11.20756,32.7284,-4.577471,12.62762,29.97461,-4.511486,11.07983,38.18114,-2.627078,11.07826,10.28175,13.09874,0.4362711,166.7361,11.05723,10.34374,11.532,8.31467,0.0,-92.13496,-4.265058,0.4963075,280.5078,367.8814,0.0
202503260030,202503260100,428.398,0.5060116,5.195262,0.1275817,1.207457,1,39.66213,1,0.05768643,1,-71.72817,1,-22.19378,-29.66271,56.31242,161.1117,81.11314,61.28445,9.541931,5.875527,9.768904,0.3830622,0.04297398,0.1525971,1,60.36513,5.839462,0.9406033,0,0.6973442,0.0,0.4589566,84.97518,11.01071,33.15726,-4.578298,12.41214,30.39744,-4.513131,10.9222,38.59614,-2.623122,10.88833,10.0762,12.88287,0.4367755,174.3099,10.88582,10.16708,11.4321,8.323773,0.0,-91.86418,-4.403733,0.2485151,280.1927,367.4046,0.0
202503260100,202503260130,427.9542,0.502695,5.192656,0.124763,1.33671,1,32.34544,1,0.04702756,1,-65.29324,1,-22.46703,-30.27934,56.95233,163.6177,82.16145,62.06334,8.87497,4.957276,8.213118,0.3369781,0.05767109,0.1182268,2,44.98146,4.910918,0.7851007,0,0.7169238,1.490116e-08,0.3980796,84.95949,10.63283,33.97452,-4.588758,12.06584,31.07597,-4.522039,10.5408,39.51964,-2.646374,10.5472,9.753405,12.53578,0.4439229,157.5885,10.62395,9.994053,11.39484,8.284693,0.0,-91.62366,-4.414433,0.4410203,278.1942,364.9624,0.0
202503260130,202503260200,427.6229,0.6291437,5.152138,0.1305661,0.9919625,1,33.33969,1,0.04846669,1,-57.73939,1,-19.31527,-27.33804,56.27135,161.7471,81.19292,61.33032,8.324402,4.911066,8.206764,0.3192603,0.05969742,0.1061546,1,43.45464,4.882804,0.8111415,0,0.5706048,1.490116e-08,0.3828629,84.94326,10.48319,34.04692,-4.692641,11.86711,31.23671,-4.628229,10.40204,39.60099,-2.743296,10.37691,9.604436,12.33312,0.4545364,155.929,10.41693,9.821758,11.39976,8.257147,0.0,-92.24999,-4.530024,0.2978729,276.9443,364.3664,0.0
202503260200,202503260230,427.4708,0.4407386,5.128475,0.1232885,0.9320965,1,33.14292,1,0.04818398,1,-60.84522,1,-11.77624,-20.04835,56.68886,162.8772,81.78366,61.77775,10.69977,4.992091,8.249299,0.328265,0.05799588,0.1121717,1,44.72956,4.972649,0.7744988,0,0.4974869,1.490116e-08,0.3900408,84.92292,10.56989,33.68326,-4.756674,11.96763,30.87767,-4.691673,10.47456,39.37577,-2.754039,10.46064,9.716949,12.43172,0.3987407,157.3147,10.26092,9.682559,11.39789,8.263633,0.0,-92.37961,-4.374253,0.4673413,276.8841,364.4221,0.0
202503260230,202503260300,427.4734,0.4508302,5.093554,0.1162323,0.6731031,1,34.62019,1,0.0503132,1,-63.52465,1,-9.919743,-18.40735,57.19645,163.5143,82.36545,62.2328,11.5715,5.657845,9.978647,0.373803,0.04102132,0.1456174,1,63.23858,5.628719,0.9982582,0,0.6191837,2.980232e-08,0.439227,84.90257,10.17448,34.35088,-4.849321,11.56789,31.48767,-4.784477,10.09009,40.05736,-2.870385,10.07132,9.383152,12.02825,0.4810448,177.4332,10.13641,9.540938,11.40079,8.270163,0.0,-92.55012,-4.436512,0.2661567,275.1169,362.9643,0.0
202503260300,202503260330,427.1069,0.4058327,5.067027,0.1135918,0.8487266,1,29.78949,1,0.04328,1,-54.05065,1,-20.82952,-29.61642,56.40064,161.9581,81.35014,61.45209,7.288299,5.035594,8.112578,0.320172,0.05553695,0.1069383,1,46.70998,5.011773,0.841767,0,0.53791,-2.980232e-08,0.3828565,84.89454,9.860936,34.88744,-4.918464,11.23814,32.00261,-4.854334,9.780855,40.65283,-2.948946,9.763062,9.107647,11.69568,0.3674798,159.4674,9.925481,9.405099,11.33539,8.202061,0.0,-92.57491,-4.478129,0.3634925,273.3237,361.057,0.0
202503260330,202503260400,426.7562,0.4058654,5.012538,0.1144261,0.8078154,1,31.8879,1,0.04632924,1,-66.73209,1,-0.5910311,-9.639788,55.11329,158.5446,79.54177,60.08106,9.940063,5.313808,9.187568,0.3300661,0.06282966,0.1136623,1,41.2883,5.289973,0.7840838,0,0.5434605,0.0,0.406245,84.90629,9.941885,34.33349,-5.060921,11.36465,31.40945,-4.994776,9.792828,40.36385,-3.035516,9.822449,9.267634,11.81726,0.4594544,153.5742,9.785166,9.269378,11.32718,8.201226,0.0,-92.51277,-4.229284,0.6128494,273.3178,360.9885,0.0
202503260400,202503260430,426.8145,0.5091761,4.996817,0.1194703,1.205799,1,26.36096,1,0.03829826,1,-60.78406,1,-20.33154,-29.41568,56.98328,164.576,82.36706,62.20204,16.45355,4.532176,7.279178,0.285564,0.08862589,0.08509547,2,29.27057,4.496172,0.7281658,0,0.5920122,1.490116e-08,0.3371139,84.91379,9.862093,34.41698,-5.100156,11.25972,31.53691,-5.035186,9.765081,40.26865,-3.092185,9.77103,9.187705,11.71067,0.4922514,140.5115,9.585819,9.144552,11.32959,8.207415,0.0,-92.32366,-4.443327,0.4177963,273.2552,360.7177,0.0
202503260430,202503260500,426.7763,0.627288,4.964199,0.1427757,0.4283876,3,23.4112,3,0.03401681,3,-50.52386,3,-8.325087,-17.23982,60.661,174.0185,87.47537,66.08115,15.14099,4.562142,8.600938,0.3182474,0.05312961,0.1056573,1,48.82644,4.514551,0.9574701,0,0.6799679,1.490116e-08,0.3474446,84.92535,9.963606,33.98242,-5.184214,11.32756,31.21256,-5.120884,9.89099,39.77211,-3.148219,9.852431,9.278483,11.77589,0.6113725,161.7679,9.430489,9.037523,11.33193,8.212262,0.0,-93.24662,-4.514559,0.3708832,272.9002,361.2614,0.0
202503260500,202503260530,426.6486,0.6842368,4.934223,0.1295892,0.9259022,3,24.00149,3,0.03485088,3,-40.96423,3,-21.7407,-30.75501,59.49276,170.8607,85.82358,64.82998,16.75049,4.131364,7.53401,0.2886756,0.05730154,0.0871607,4,45.27155,4.043094,0.9240689,0,0.8970348,0.0,0.3229145,84.9313,9.214856,35.51577,-5.261979,10.57569,32.61495,-5.198673,9.180653,41.30045,-3.281217,9.139954,8.645728,11.02012,0.5823079,157.9039,9.219309,8.911627,11.29779,8.197964,0.0,-91.28567,-4.643647,0.177573,271.2733,357.7377,0.0
202503260530,202503260600,426.1634,0.8571042,4.951115,0.1349336,-0.7611992,9,11.92703,7,0.01729745,7,-19.77813,7,-9.026305,-18.5064,61.39694,175.7355,88.46518,66.83629,19.33539,3.901512,6.972108,0.2443448,0.04557584,0.0627297,7,56.91898,3.792008,0.710466,0,0.9188326,7.450581e-09,0.2627709,84.93186,7.930936,38.8792,-5.220072,9.342606,35.55252,-5.154081,7.910823,44.76419,-3.357542,7.899052,7.617075,9.786655,0.6463482,170.5641,8.93805,8.740683,11.20846,8.140626,0.0,-87.06806,-4.299756,0.2312686,268.7983,351.3354,0.0
202503260600,202503260630,425.5777,0.4564319,4.853798,0.1292977,0.5977833,1,24.19087,1,0.03510574,1,-48.83072,1,-2.912357,-13.21695,53.49361,154.7407,77.35637,58.4146,11.48978,4.219983,7.527436,0.2556551,0.09884152,0.06852105,1,26.24535,4.196757,0.6682466,0,0.4821744,-1.490116e-08,0.326614,84.94636,8.67583,36.23427,-5.476299,10.05952,33.20193,-5.411905,8.579528,42.4838,-3.446885,8.596627,8.274837,10.49584,0.449016,137.2232,8.932743,8.588561,11.21203,8.144749,23.74984,-83.47002,2.535447,1.915769,270.1162,354.2059,0.0
202503260630,202503260700,425.5346,0.3433123,4.799018,0.1318007,0.6626016,1,28.31371,1,0.04109409,1,-52.10536,1,7.875853,-2.430055,58.04842,167.0096,83.79095,63.28928,13.45252,4.433794,7.931678,0.3002819,0.06491166,0.09449318,1,39.964,4.407641,0.8678415,0,0.5248783,0.0,0.3463768,84.95124,8.73546,35.67544,-5.625023,10.13492,32.65657,-5.559986,8.714539,41.61529,-3.598854,8.749851,8.382491,10.56634,0.4136314,152.1348,8.923524,8.483566,11.20743,8.150274,21.17105,-71.93895,16.77444,3.481268,270.0235,355.2556,0.0
202503260700,202503260730,425.4316,0.5531961,4.836956,0.1770158,0.0006587262,3,34.17174,3,0.04964296,3,-30.52344,3,141.1865,131.846,55.97863,160.8358,80.75674,61.00225,9.652038,4.067463,7.674974,0.2582527,0.05766736,0.06966206,1,44.98437,4.043756,0.7936794,0,0.480998,-1.490116e-08,0.3117272,84.9677,9.999415,33.08707,-5.509011,11.10595,30.86566,-5.457735,9.699434,39.23307,-3.508256,9.7533,9.185208,11.54229,0.5600483,157.5917,9.809187,8.738016,11.26647,8.152724,26.96345,48.93668,194.6013,53.26555,272.5517,364.9508,0.0
202503260730,202503260800,426.4868,0.4364216,4.947741,0.2677689,0.2171744,7,48.29294,7,0.07025302,7,-3.380298,7,105.8225,100.8911,59.3483,164.3061,84.48202,63.93125,12.59839,3.752939,6.341972,0.2610941,0.001023883,0.07084187,1,2533.62,3.721768,0.6252842,0,0.5235472,1.490116e-08,0.2929505,84.96538,11.48965,30.62583,-5.216751,12.49492,28.76914,-5.170272,11.12387,36.30206,-3.267159,11.16543,10.36546,12.94349,0.5146394,1000.0,10.82751,9.203146,11.26493,8.07781,25.20328,142.3611,323.7821,81.44639,276.8511,376.8257,0.0
202503260800,202503260830,427.4608,0.375475,5.29514,0.3891425,0.2424983,7,80.20691,7,0.1168674,7,20.66793,7,126.5248,127.1512,68.47647,189.1204,97.39964,73.71378,13.50769,3.546317,6.443359,0.3137421,-0.02870624,0.101674,1,-90.36816,3.474582,0.9478197,0,0.6994808,1.490116e-08,0.2943769,84.96356,13.18647,29.32065,-4.336663,14.16472,27.59438,-4.291332,12.80982,34.37289,-2.51446,12.8203,11.7464,14.64748,0.4770987,1470.79,11.92223,9.74411,11.23679,8.071442,23.87434,231.9934,444.5223,106.0052,281.3122,387.8359,0.0
202503260830,202503260900,428.2243,0.4742313,5.231219,0.430024,0.0805769,7,71.35665,7,0.1041319,7,40.69199,7,170.7559,177.6773,19.52687,164.0833,46.53478,32.93224,3.5531,1.952364,4.545907,0.1865986,-0.2410702,0.03577343,2,-10.76089,1.880005,0.7500223,0,0.5035568,-7.450581e-09,0.2271246,84.9821,15.18315,25.49463,-4.485146,15.817,24.50003,-4.455936,14.41416,30.53589,-2.701811,14.45753,13.62492,16.29669,0.6271886,1884.782,13.36396,10.40349,11.20252,8.078438,22.84931,313.0791,554.9542,126.7319,287.227,402.3702,0.0
202503260900,202503260930,429.6363,0.996107,5.217166,0.3600369,-6.471,7,82.85818,7,0.1211349,7,33.63684,7,69.28684,82.72478,86.35285,238.4418,122.8294,92.95924,248.0305,1.271197,3.536465,0.4079933,-0.01982702,0.1699619,6,-130.8381,0.6480562,0.9890477,0,0.7656252,2.235174e-08,0.2864606,85.00867,17.44765,22.06344,-4.478083,17.49795,21.96009,-4.475643,16.29766,27.0219,-2.718832,16.32157,15.67092,17.97921,0.6553698,1451.207,14.95172,10.66163,11.23141,8.127145,21.82664,381.9465,651.4523,142.0978,294.2732,421.6813,0.0
202503260930,202503261000,430.2163,0.7288162,5.408102,0.4422856,-3.057548,3,92.68345,3,0.1356534,3,106.4552,3,110.0731,123.5765,48.344,133.4246,68.73378,52.02178,235.1922,2.522567,7.421636,0.2022672,-0.4717754,0.04160282,2,-5.498655,2.315671,0.9343674,0,1.016549,1.490116e-08,0.2932614,85.01476,17.8724,22.17937,-4.049761,18.72701,21.05727,-4.01058,17.48225,25.87306,-2.290026,17.48854,17.13198,19.22788,0.8430295,1990.027,16.42526,10.70258,11.10087,8.112881,21.50475,454.8454,741.6495,159.5016,299.0754,426.378,0.0
202503261000,202503261030,430.0201,0.6165598,5.508315,0.4908717,-2.166031,1,110.0316,1,0.1612012,1,117.4232,1,93.84152,108.4145,38.81444,263.5779,83.34534,61.13372,225.2318,4.03074,6.822155,0.1907752,-0.6228576,0.03686558,1,-4.164884,3.9655,0.7661993,0,0.7446922,0.0,0.3260232,84.98455,18.57561,21.58646,-3.83403,19.76805,20.08697,-3.779438,18.49344,25.02554,-1.88205,18.55206,18.50079,20.28004,0.8094342,2016.702,17.40735,11.30252,11.03558,8.100047,21.4106,490.5995,782.5982,167.5739,301.8299,426.2546,0.0
202503261030,202503261100,430.3216,0.5002438,5.516764,0.4363731,-1.456807,1,96.1154,1,0.1409155,1,118.7897,1,47.10828,64.57252,44.85042,123.8014,63.76699,48.2626,226.6516,4.800029,7.56757,0.2144312,-0.4406954,0.04643728,1,-5.886446,4.711941,0.8240822,0,0.9284274,1.490116e-08,0.3414581,84.95362,19.25299,20.70927,-3.811416,20.50682,19.21553,-3.754176,19.24638,24.03851,-1.786062,19.29519,19.5742,21.02092,0.7463258,1982.271,18.36964,11.8354,10.96057,8.088801,21.28576,551.4954,858.9821,182.8423,304.8381,429.4824,0.0
